sha,message,author,date,url,code_size,source_files
0dba048f5c5cc99f863aefa5f4c634d1d461ce1d,"Make use of issue_url in PullRequest (#755)

Clean up some of the issue methods in PullRequest to make use of the
issue_url property, rather than chopping pieces off the URL to replace
/pulls/ with /issues/.",s-t-e-v-e-n-k,04/17/2018 10:20:56 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/0dba048f5c5cc99f863aefa5f4c634d1d461ce1d,1197125,166
981111dbe0413d936b33d92a1bb7e1a55ddc00bb,Publish version 1.40a1,sfdye,04/17/2018 04:15:02 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/981111dbe0413d936b33d92a1bb7e1a55ddc00bb,1197295,166
9aed19ddbe829af116d7b47494a597f98994a2bc,"Use 'requests' instead of 'httplib' (#664)

* works (but tests fail)

* Refactor to use python requests rather than httplib

* add requests dependency in setup.py

* touch so travis-ci will run

* clean up some unused comments

* Handle HTTP vs HTTPS; handle custom base_url

* Use requests session

* Don't use a persistent session in tests (which don't use the real requests library)

* Use an older version of requests for python 3.2

Requests dropped support for Python 3.2 in the 2.10 series (though it
didn't detect this until 2.11).

PyGithub probably doesn't need to support Python 3.2 at all; it's quite
old, with negligably few users, but that should be addressed elsewhere.

* Revert ""Use an older version of requests for python 3.2""

This reverts commit fb0367614f5413968eeab98f4094e710aa1bc2d1.

* Improve readability

* Update requirements.txt

* Disable custom proxy handling code (unneeded and broken); use requests'

* Remove comment and superflous code

* Fix iteritems() removal from Python3

* pin requests to 2.14.0 or greater in prep for no_proxy

* pin requests to 2.14.0 or greater in prep for no_proxy",mikeage,04/17/2018 02:25:42 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/9aed19ddbe829af116d7b47494a597f98994a2bc,1197293,166
678b6b20067eff0884d3b3d67e993378f8be14c9,"PullRequest labels should use Issues URL (#754)

The Github API docs for PullRequests say to make use of the Issues API
to add, remove, set and query labels. This means that we need to make
use of the issue_url property for the PullRequest, not its own URL.",s-t-e-v-e-n-k,04/17/2018 02:21:26 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/678b6b20067eff0884d3b3d67e993378f8be14c9,1195871,166
feabda5d295066fdb0707c562cf52f867851fef3,Fix changelog today generation,sfdye,04/16/2018 12:00:00 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/feabda5d295066fdb0707c562cf52f867851fef3,1195826,166
a308dc92dfa833dbda3781dc2dcf09dd63e707fc,"Support labels for PullRequests (#752)

PullRequests can also have labels attached to them, like Issues or
Milestones. Extend PullRequest to also export them if they are present,
as well as adding methods to add, remove and set labels.",s-t-e-v-e-n-k,04/16/2018 08:43:07 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/a308dc92dfa833dbda3781dc2dcf09dd63e707fc,1195826,166
1e0150b52742e7b3adfe4d963354e8260f3684f6,"Add get_organizations() (#748)

* Add get_organizations()

* Add unit tests for get_organizations",svend,04/12/2018 12:50:42 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/1e0150b52742e7b3adfe4d963354e8260f3684f6,1190083,166
6563ce12f53ec3c8bafa7aeae3e21a251eef0eba,Publish version 1.39,sfdye,04/10/2018 02:21:49 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/6563ce12f53ec3c8bafa7aeae3e21a251eef0eba,1188905,166
a769c2ffc1be8ee565adb27280a10052e0f54f27,Add documentation to github.Repository.Repository.create_git_release() (#747),NicholasBuse,04/10/2018 02:16:22 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/a769c2ffc1be8ee565adb27280a10052e0f54f27,1188905,166
4da483d1c03696c5e5097b12e256cfb28751da39,"Add add_to_members() and remove_from_membership() (#741)

* Add methods add_to_members(), has_in_pending_members(), and remove_from_membership() methods to Organization class.

* Add scrubbed replay files used for testing

* More massaging of test data

* Fix URL to remove organization membership

* Remove `has_in_pending_members()` method",N/A,04/09/2018 02:44:22 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/4da483d1c03696c5e5097b12e256cfb28751da39,1188436,166
fec3c94344c6803dc17bae015009347bfe46368e,documentation: clarify semantics of get_comments (#743),monperrus,04/07/2018 03:41:38 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/fec3c94344c6803dc17bae015009347bfe46368e,1186480,166
6fd5212124d014141fe3a17c2aff001387d9247e,Add Gitana to projects using PyGithub,sfdye,04/07/2018 09:20:24 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/6fd5212124d014141fe3a17c2aff001387d9247e,1186370,166
ca6fbc455219458a68e2ccfa4c903ff8c8ce3634,"Add download_url to ContentFile, closes #575",sfdye,04/06/2018 10:30:43 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/ca6fbc455219458a68e2ccfa4c903ff8c8ce3634,1186370,166
eaa6a508f34d929b80b4d889335a9050935ca48c,"Add PullRequestComment.in_reply_to_id (#718)

Fix for issue #717",JessMorgan,04/06/2018 10:17:20 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/eaa6a508f34d929b80b4d889335a9050935ca48c,1185865,166
5cb5ab71b3258f8319fdfa2c804a8cd32952e8f7,"Add team privacy parameter to create team (#702)

* Add team privacy and add additional parameter to test. Still requires replaydata

* Reorder parameters to not break existing code

* Update tests for #702",res0nance,04/06/2018 09:08:34 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/5cb5ab71b3258f8319fdfa2c804a8cd32952e8f7,1185469,166
b54ccc784e2ba1c1e4be9ace68e87a247a83bdfa,"Implement License API (#734)

* Implement License API

* Update copyright",sfdye,04/06/2018 01:17:19 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/b54ccc784e2ba1c1e4be9ace68e87a247a83bdfa,1185188,166
911bf61522da62296599f450f572ad330efb71ad,Fix delete method for RepositoryKey,sfdye,04/05/2018 02:25:04 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/911bf61522da62296599f450f572ad330efb71ad,1172130,164
722f253429edde97ddaaeaeed8f1736a5325f0c8,Remove edit for UserKey as it's immutable now,sfdye,04/05/2018 02:23:01 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/722f253429edde97ddaaeaeed8f1736a5325f0c8,1172536,164
42e75938710fd394bc3f42253edc217914c78bf4,"Labels API: support description (#738)

The description attribute handling requirement is
  a custom media type in the Accept header:
    application/vnd.github.symmetra-preview+json

Limitation: Repository.get_labels does not report description,
possibly something has changed in the preview API.",mloskot,03/29/2018 10:16:20 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/42e75938710fd394bc3f42253edc217914c78bf4,1174427,164
6bf2acc74df5c1ac5bac099c7e778045ab1fd4db,Added Issue.as_pull_request() and PullReqest.as_issue() (#630),tmshn,03/26/2018 02:25:45 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/6bf2acc74df5c1ac5bac099c7e778045ab1fd4db,1172981,164
0669ab01f02647b56a2e74bd81de770c62dc810b,Add TravisBuddy,sfdye,03/26/2018 02:17:02 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/0669ab01f02647b56a2e74bd81de770c62dc810b,1169453,163
1497e8269a1d6304efdea5975e21d950ecda085d,"docs: sort the Github Objects (#735)

It's difficult to follow the API docs when the order isn't alphabetical. This seems like the simplest fix, and worked well locally.",goosemo,03/25/2018 06:33:30 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/1497e8269a1d6304efdea5975e21d950ecda085d,1169453,163
ae261c821e684c332edc17a0caf6c24c66650dca,Fix a bug for test recording when input is None,sfdye,03/22/2018 08:38:19 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/ae261c821e684c332edc17a0caf6c24c66650dca,1169445,163
612c35007e3a5055a9e4f898ab3e5f528e5fa0b2,Add support for getting PR single review's comments. (#670),byohay,03/21/2018 12:50:56 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/612c35007e3a5055a9e4f898ab3e5f528e5fa0b2,1169440,163
5e8c683261828e8ca21a094b9ab160257200ff11,"Update the RepositoryKey class (#530)

# The problems I attempt to solve

- `RepositoryKey.created_at` is available on the Github API, but not in
PyGithub
- `RepositoryKey.edit()` is not supported anymore by the Github API,
see https://developer.github.com/v3/repos/keys/#edit-a-deploy-key

# How I went about solving the problem

I added myself a new deploy key to one of my repositories, and recorded
the existing tests using my account.
I could not keep the existing test data as the specified key does not
exist anymore, I added a comment for the next contributor to help him
figure out how to record new tests.",lra,03/21/2018 07:09:31 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/5e8c683261828e8ca21a094b9ab160257200ff11,1168827,163
d85082858e50181d10164e1394a7f9b4b7f3908e,adding since to PR review comments get (#577),babineaum,03/21/2018 06:44:10 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/d85082858e50181d10164e1394a7f9b4b7f3908e,1170111,163
566b28d3fa0db4a89de830dc25fbbbfe6a56865f,Remove some duplicate attributes introduced in #522,sfdye,03/21/2018 06:34:57 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/566b28d3fa0db4a89de830dc25fbbbfe6a56865f,1169742,163
c76e67b73709d3e5a5941fec04c96e27ae428f16,"added tarball_url, zipball_url, prerelease and draft property (#522)

* added tarball_url, zipball_url, prerelease and draft property to GitRelease

* Add tests for new attributes",infinity0n3,03/21/2018 06:23:56 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/c76e67b73709d3e5a5941fec04c96e27ae428f16,1170300,163
864c663a162ac05f12ae7e5caf33216867f9be0a,"Source Import API (#673)

* add import source

* add import header

* create/get source import for repo, SourceImport class

* Corrected use_lfs, not considered completed with creation

* vcs creds optional

* SourceImport test, removed unneeded attributes

* create/get source import tests for repo

* Encoding and copyright comment

* styling fixes

* Update SourceImport.py

* Update SourceImport.py

* Update SourceImport.py",hfuss,03/21/2018 06:04:46 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/864c663a162ac05f12ae7e5caf33216867f9be0a,1168788,163
ecab3848852ff6ca9939eb941af4dc33bd916abd,Fix typo,sfdye,03/21/2018 02:21:20 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/ecab3848852ff6ca9939eb941af4dc33bd916abd,1153424,161
193aeaad2a110ed622fd9b1be02420a67f9629b0,Publish version 1.38,sfdye,03/21/2018 02:19:03 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/193aeaad2a110ed622fd9b1be02420a67f9629b0,1153424,161
162f0397bccfbb2cbd6d74b95d44546a482834a9,"Added option to create review for Pull request (#662)

* Added option to create review for Pull request

* Fix tests",gshefer,03/20/2018 02:28:39 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/162f0397bccfbb2cbd6d74b95d44546a482834a9,1153424,161
3cd176e3c3f6e25d5eb20814778c372635366022,Depreciate legacy search API,sfdye,03/20/2018 12:27:27 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/3cd176e3c3f6e25d5eb20814778c372635366022,1151828,161
67091c256c19b3b2383e499d91a6c5e15b6c6494,"Update introduction.rst, closes #636",sfdye,03/18/2018 11:38:52 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/67091c256c19b3b2383e499d91a6c5e15b6c6494,1163571,161
10ee17a25cb6156e63046144e0f12c2ae58dca76,"Filter team members  by role (#491)

* Team: support filtering members by role

* Team: support adding membership with role",mgorny,03/17/2018 02:05:13 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/10ee17a25cb6156e63046144e0f12c2ae58dca76,1163571,161
3d31252337df0404172fcb7f97558ac579184eaa,Merge remote-tracking branch 'origin/master',sfdye,03/17/2018 12:33:55 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/3d31252337df0404172fcb7f97558ac579184eaa,1163201,161
15267c6804f49066adab8d95fb37ef978a34f17b,Clean up,sfdye,03/17/2018 12:33:41 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/15267c6804f49066adab8d95fb37ef978a34f17b,1163201,161
b63ed203298346c8d2c9f290b40c9c689d8e5e0b,Update CONTRIBUTING.md,sfdye,03/17/2018 12:29:10 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/b63ed203298346c8d2c9f290b40c9c689d8e5e0b,1170428,162
365a0a24d3d2f06eeb4c93b4487fcfb88ae95dd0,Apply fix_headers script to update copyright info,sfdye,03/17/2018 12:06:16 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/365a0a24d3d2f06eeb4c93b4487fcfb88ae95dd0,1170428,162
0fb176fd7165ee398800426df95fa0e317c79f97,"Add url attribute to PullRequestReview object (#731)

To compare PullRequestReview objects, they need to have the 'url'
attribute because the CompletableGithubObject expects to be able to
inspect a '_url' attribute on objects when testing for equality.",electrofelix,03/16/2018 02:49:01 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/0fb176fd7165ee398800426df95fa0e317c79f97,1107831,162
0f0a7d4e68e5b61ed01be888ddfcac0c2e07d4d4,"Added target_commitish option to Repository.create_git_release() (#625)

* Added is_draft and is_prerelease property to GitRelease

* Added target_commitish option to Repository.create_git_release()

* Added test for Repository.create_git_release()

* Renamed attr of GitRelease: is_draft, is_prerelease -> draft, prerelease",tmshn,03/15/2018 03:17:04 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/0f0a7d4e68e5b61ed01be888ddfcac0c2e07d4d4,1107510,162
654b06f6baf8b6fb7615af58c85fc94dc1b37b66,Update Sphinx conf,sfdye,03/13/2018 02:51:56 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/654b06f6baf8b6fb7615af58c85fc94dc1b37b66,1104670,162
58e1ef9ccb4638d53db0775a1ebe981a4cc7a89f,Fix copyright formatting,sfdye,03/13/2018 02:30:47 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/58e1ef9ccb4638d53db0775a1ebe981a4cc7a89f,1104634,162
020c136a40cf46ccc12b4db8d2d708b509aefa35,Update doc link in copyright text,sfdye,03/13/2018 02:07:38 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/020c136a40cf46ccc12b4db8d2d708b509aefa35,1101718,162
a32a17bf8125cf998f0ebc3d986bec7c7837fe0a,Fix broken Github reference link in class docstrings,sfdye,03/13/2018 07:07:07 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/a32a17bf8125cf998f0ebc3d986bec7c7837fe0a,1104937,162
c7f6563c3434e05ccb703e6a232928a220cc269a,"Add hook support for organizations (#729)

* Add hook support for organizations
Specifically, the create_hook, get_hook, and get_hooks calls

* Added support for the edit and delete hook functions",AntonNguyen,03/12/2018 03:02:52 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/c7f6563c3434e05ccb703e6a232928a220cc269a,1105518,162
58f6e6eab5bac2779640ae733a96c5d1995d9b27,Use a more modern sphinx theme,sfdye,03/11/2018 01:21:14 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/58f6e6eab5bac2779640ae733a96c5d1995d9b27,1100445,162
d9c5a07fcf5c69e8d67003d6eacc7b6b55d230da,"Get organization from the team (#590)

* Get organization from the team

* Fix ReplayData for Team",isuruf,03/10/2018 12:13:44 PM,https://api.github.com/repos/PyGithub/PyGithub/commits/d9c5a07fcf5c69e8d67003d6eacc7b6b55d230da,1100452,162
28499d0b9e71867e63e7810abf21885057e42a0e,"Add gitsuggest, fixes #581",sfdye,03/10/2018 06:14:34 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/28499d0b9e71867e63e7810abf21885057e42a0e,1099914,162
9d1a7b13aabcf17df83ec1fe1b44b72de24eb78d,"Add a Gitter chat badge to README.md (#728)

* Add Gitter badge

* Update README.md",gitter-badger,03/09/2018 09:26:50 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/9d1a7b13aabcf17df83ec1fe1b44b72de24eb78d,1099914,162
c3a8acabd00c6ebdcee22a90b2bc96311c2fea5e,"Remove contributing from readthedocs, closes #714",sfdye,03/09/2018 08:25:20 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/c3a8acabd00c6ebdcee22a90b2bc96311c2fea5e,1099914,162
d6866ad186ee298227ae8d2f43cbf985dac076fe,Add codetriage badge,sfdye,03/09/2018 08:15:49 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/d6866ad186ee298227ae8d2f43cbf985dac076fe,1099976,162
aa556f85a15d25f776c004846feec1c1ce0e5ef1,"Finished search_commits PR (#727)

* Added support for newer commit search API endpoint

* Added tests for new commit search method on main Github class

* Fixed sort parameter of search_commits",4rzael,03/09/2018 12:00:47 AM,https://api.github.com/repos/PyGithub/PyGithub/commits/aa556f85a15d25f776c004846feec1c1ce0e5ef1,1099976,162
